movieId,title,genres,director_name,imdb_score,duration,budget,language,country,content_rating,num_voted_users,plot_keywords
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,Anthony Russo,7.8,136.0,170000000.0,English,USA,PG-13,496749,conspiracy|heroism|megalomaniac|super soldier|world domination
110127,Noah (2014),Adventure|Drama|IMAX,Darren Aronofsky,5.8,138.0,125000000.0,English,USA,PG-13,200022,ark|flood|noah's ark|water|wrath of god
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,Peter Lepeniotis,5.8,85.0,42000000.0,English,Canada,PG,19547,bank robbery|heist|raccoon|rat|squirrel
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime,James Bobin,6.4,119.0,50000000.0,English,USA,PG,24285,europe|frog|gulag|prison break|puppet
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,Marc Webb,6.7,142.0,200000000.0,English,USA,PG-13,321227,costumed hero|death of girlfriend|masked vigilante|returning character killed off|teenager
110591,Oculus (2013),Horror,Mike Flanagan,6.5,104.0,5000000.0,English,USA,R,85688,home office|mirror|released from a mental hospital|trauma|video camera
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy,Carlos Saldanha,6.4,101.0,103000000.0,English,USA,G,58498,amazon|bird|father in law|jungle|no opening credits
110730,Transcendence (2014),Drama|Sci-Fi|IMAX,Wally Pfister,6.3,119.0,100000000.0,English,UK,PG-13,172707,artificial intelligence|consciousness|power outage|scientist|technology
110771,"Other Woman, The (2014)",Comedy|Romance,Nick Cassavetes,6.0,109.0,40000000.0,English,USA,PG-13,104481,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress
110773,"Haunted House 2, A (2014)",Comedy|Horror,Michael Tiddes,4.7,86.0,4000000.0,English,USA,R,14621,bare breasts|parody|sexual innuendo|slip and fall|squirting orgasm
110826,Brick Mansions (2014),Action|Crime|Drama,Camille Delamarre,5.7,100.0,28000000.0,English,France,PG-13,32103,bare chested male bondage|crime lord|die hard scenario|two word title|undercover
111113,Neighbors (2014),Comedy,Nicholas Stoller,6.4,97.0,18000000.0,English,USA,R,216581,broken leg|friendship|jewish|topless female nudity|urination
111320,Mom's Night Out (2014),Comedy,Andrew Erwin,5.4,98.0,5000000.0,English,USA,PG,10483,blogger|pastor|reference to the shawshank redemption|taser|tasered
111360,Lucy (2014),Action|Sci-Fi,Luc Besson,6.4,89.0,40000000.0,English,France,R,327367,brain capacity|drugs|fictional drug|one woman army|tough girl
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,Bryan Singer,8.0,149.0,200000000.0,English,USA,PG-13,514125,dystopia|super strength|supernatural power|time paradox|time travel
111384,Blue Ruin (2013),Thriller,Jeremy Saulnier,7.1,90.0,1066167.0,English,USA,R,42678,blood splatter|car|neo noir|vengeance|vomiting
111617,Blended (2014),Comedy,Frank Coraci,6.5,117.0,40000000.0,English,USA,PG-13,87165,blind date|children|date|daughter|son
111622,Begin Again (2013),Comedy|Romance,John Carney,7.4,104.0,8000000.0,English,USA,R,99430,manhattan new york city|new york city|record label|singer|song
111659,Maleficent (2014),Action|Adventure|Children|IMAX,Robert Stromberg,7.0,97.0,180000000.0,English,USA,PG,252257,curse|dark fantasy|fairy|king|kingdom
111743,A Million Ways to Die in the West (2014),Comedy|Western,Seth MacFarlane,6.1,136.0,40000000.0,English,USA,R,136093,dancing sheep|fetish|musical scene|racial humor|snake poison
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,Doug Liman,7.9,113.0,178000000.0,English,USA,PG-13,431620,alien|combat|dying repeatedly|end of the world|time loop
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,Christopher McQuarrie,7.4,131.0,150000000.0,English,China,PG-13,232187,capture|computer hacker|mission|rogue agent|spy
111795,Million Dollar Arm (2014),Comedy|Drama,Craig Gillespie,7.0,124.0,25000000.0,English,USA,PG,35833,baseball|based on true story|india|sports agent|training
111921,The Fault in Our Stars (2014),Drama|Romance,Josh Boone,7.8,133.0,12000000.0,English,USA,PG-13,249688,cancer|falling in love|friendship|novel|teenager
112138,22 Jump Street (2014),Action|Comedy|Crime,Phil Lord,7.1,112.0,50000000.0,English,USA,R,258186,college|drugs|hidden camera|tattoo|undercover
112171,"Equalizer, The (2014)",Action|Crime|Thriller,Antoine Fuqua,7.2,132.0,55000000.0,English,USA,R,229574,assassin|ex soldier|gangster|hanged man|mysterious past
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,Dean DeBlois,7.9,102.0,145000000.0,English,USA,PG,221128,dragon|father son relationship|husband wife relationship|mother son relationship|viking
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,Alejandro G. Iñárritu,7.8,119.0,18000000.0,English,USA,R,395087,actor|artist|broadway play|replacement|stage
112290,Boyhood (2014),Drama,Richard Linklater,8.0,165.0,4000000.0,English,USA,R,266020,12 year time span|coming of age|domestic abuse|growing up|separated parents
112303,Think Like a Man Too (2014),Comedy|Romance,Tim Story,5.7,106.0,24000000.0,English,USA,PG-13,15310,african american|imperative in title|las vegas nevada|nevada|wedding
112316,Jersey Boys (2014),Drama|Musical,Clint Eastwood,6.9,134.0,40000000.0,English,USA,R,25465,band|music group|musical quartet|singer|song
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,Michael Bay,5.7,165.0,210000000.0,English,USA,PG-13,242420,blockbuster|bumblebee the character|semi truck and trailer|texas|truck
112497,Tammy (2014),Comedy,Ben Falcone,4.9,100.0,20000000.0,English,USA,R,35965,alcoholic|grandmother|highway travel|niagara falls|on the road
112552,Whiplash (2014),Drama,Damien Chazelle,8.5,107.0,3300000.0,English,USA,R,399138,conservatory|drummer|emotional abuse|music school|obsession
112556,Gone Girl (2014),Drama|Thriller,David Fincher,8.1,149.0,61000000.0,English,USA,R,569841,based on novel|disappearance|missing person|missing wife|murder suspect
112623,Dawn of the Planet of the Apes (2014),Sci-Fi,Matt Reeves,7.6,130.0,170000000.0,English,USA,PG-13,317542,ape|dam|leader|post apocalypse|sequel
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller,Scott Derrickson,6.2,118.0,30000000.0,English,USA,R,54447,confession|demonic possession|exorcism|flickering light|priest
112749,And So It Goes (2014),Comedy|Drama|Romance,Rob Reiner,5.7,94.0,18000000.0,English,USA,PG-13,8895,four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer
112788,Sex Tape (2014),Comedy,Jake Kasdan,5.1,94.0,40000000.0,English,USA,R,84382,sex in a car|sex video|sexual desire|sexuality|undressing
112818,"Purge: Anarchy, The (2014)",Action|Horror|Thriller,James DeMonaco,6.5,103.0,9000000.0,English,USA,R,92364,held at gunpoint|machete|masked man|sequel|violence
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,James Gunn,8.1,121.0,170000000.0,English,USA,PG-13,682155,bounty hunter|outer space|raccoon|talking animal|tree
112868,"Signal, The (2014)",Sci-Fi|Thriller,William Eubank,6.1,97.0,4000000.0,English,USA,PG-13,48236,computer hacker|girlfriend in a coma|nosebleed|prosthetic leg|road trip
112897,The Expendables 3 (2014),Action|Adventure,Patrick Hughes,6.1,131.0,90000000.0,English,USA,PG-13,127258,battle|fight|mission|pg 13 sequel to r rated franchise|rescue
112911,Hercules (2014),Action|Adventure,Brett Ratner,6.0,101.0,100000000.0,English,USA,PG-13,115687,army|greek mythology|hercules|king|mercenary
112911,Hercules (2014),Action|Adventure,Brett Ratner,6.0,101.0,100000000.0,English,USA,PG-13,115687,army|greek mythology|hercules|king|mercenary
112940,A Most Wanted Man (2014),Thriller,Anton Corbijn,6.8,122.0,15000000.0,English,UK,R,57210,intelligence|intelligence agency|secret service|surveillance camera|war on terror
113207,Get on Up (2014),Drama|Musical,Tate Taylor,6.9,139.0,30000000.0,English,USA,PG-13,15843,1970s|1980s|african american|breaking the fourth wall|mother son relationship
113252,Housebound (2014),Comedy|Horror|Thriller,Gerard Johnstone,6.8,107.0,350000.0,English,New Zealand,Not Rated,23323,bloody violence|exploding head|haunted house|plot twist|slapstick
113275,The Hundred-Foot Journey (2014),Comedy|Drama,Lasse Hallström,7.3,122.0,22000000.0,English,USA,PG,52894,chef|haute cuisine|indian cuisine|michelin guide|restaurant
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi,Lana Wachowski,5.4,127.0,176000000.0,English,USA,PG-13,139593,box office flop|critically bashed|planet earth|space opera|woman in bra and panties
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,Jonathan Liebesman,5.9,101.0,125000000.0,English,USA,PG-13,167085,18 wheeler|mutant|ninja|sewer|turtle
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,Jonathan Liebesman,5.9,101.0,125000000.0,English,USA,PG-13,167089,18 wheeler|mutant|ninja|sewer|turtle
113378,"Giver, The (2014)",Drama|Sci-Fi,Phillip Noyce,6.5,97.0,25000000.0,English,South Africa,PG-13,86251,black and white segues into color|color|community|dystopia|infanticide
113453,Let's Be Cops (2014),Comedy|Crime,Luke Greenfield,6.5,104.0,17000000.0,English,USA,R,106820,friendship between men|impersonating a police officer|mobster|party|police officer
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,Frank Miller,6.5,102.0,65000000.0,English,USA,R,111102,box office flop|female frontal nudity|female rear nudity|jackpot|rescue
113604,If I Stay (2014),Drama,R.J. Cutler,6.8,107.0,11000000.0,English,USA,PG-13,83893,car accident|coma|out of body experience|reference to the exploited|teenage girl
113780,"As Above, So Below (2014)",Horror|Thriller,John Erick Dowdle,6.1,93.0,5000000.0,English,USA,R,49948,archeologist|catacomb|found footage|paris france|philosopher's stone
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,Wes Ball,6.8,113.0,34000000.0,English,USA,PG-13,310903,based on novel|concrete wall|maze|open ended|teenage boy
114246,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller,Scott Frank,6.5,114.0,28000000.0,English,USA,R,87950,drug dealer|ex cop|murder of wife|revenge|violence
114601,This Is Where I Leave You (2014),Comedy|Drama,Shawn Levy,6.6,103.0,19800000.0,English,USA,R,54242,brother sister relationship|childhood home|man child|sibling|vomiting
114662,American Sniper (2014),Action|War,Clint Eastwood,7.3,133.0,58800000.0,English,USA,R,325264,assassin|death of child|iraq|sniper|sniper rifle
114670,Tusk (2014),Comedy|Drama|Horror,Kevin Smith,5.4,102.0,3000000.0,English,USA,R,31089,canada|human becoming an animal|mad scientist|part of trilogy|walrus
114713,Annabelle (2014),Horror,John R. Leonetti,5.4,99.0,6500000.0,English,USA,R,81699,horror movie prequel|murder|paranormal activity|self sacrifice|suicide
114795,Dracula Untold (2014),Action|Drama|Fantasy,Gary Shore,6.3,92.0,70000000.0,English,USA,PG-13,138582,death of wife|dracula|tarantula|turk|vampire
114847,Autómata (Automata) (2014),Sci-Fi|Thriller,Gabe Ibáñez,6.1,109.0,7000000.0,English,Bulgaria,R,41638,child hitman|dystopia|future|robot|self repair
115151,Plastic (2014),Action|Crime,Julian Gilbey,6.0,102.0,10000000.0,English,UK,R,5865,credit card fraud|lesbian kiss|miami
115170,"Judge, The (2014)",Drama,David Dobkin,7.4,141.0,50000000.0,English,USA,R,136973,courtroom|dysfunctional family|indiana|lawyer|trial
115210,Fury (2014),Action|Drama|War,David Ayer,7.6,134.0,68000000.0,English,USA,R,303185,battle|battlefield|brutality|combat|tank
115231,St. Vincent (2014),Comedy,Theodore Melfi,7.3,102.0,13000000.0,English,USA,PG-13,72803,bullying|grumpy old man|school presentation|stroke|stroke recovery
115569,Nightcrawler (2014),Crime|Drama|Thriller,Dan Gilroy,7.9,117.0,8500000.0,English,USA,R,293304,employer employee relationship|ethics|journalism|sociopath|tv news
115617,Big Hero 6 (2014),Action|Animation|Comedy,Don Hall,7.9,102.0,165000000.0,English,USA,PG,279093,high tech|martial arts|masked man|robot|superhero
115664,The Book of Life (2014),Adventure|Animation|Romance,Jorge R. Gutiérrez,7.3,95.0,50000000.0,English,USA,PG,45580,afterlife|bullfight|bullfighting|love triangle|mexico
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,Alex Garland,7.7,108.0,15000000.0,English,UK,R,289508,artificial intelligence|robot|robot human relationship|turing test|video surveillance
116169,Reign of Assassins (2010),Action,Chao-Bin Su,6.9,117.0,12000000.0,Mandarin,China,R,6069,martial arts|sword fight|wuxia
116207,Zulu (2013),Crime|Drama|Thriller,Jérôme Salle,6.7,110.0,16000000.0,English,France,R,12817,apartheid|corpse|male nudity|murder|police officer
116797,The Imitation Game (2014),Drama|Thriller|War,Morten Tyldum,8.1,114.0,14000000.0,English,UK,PG-13,467613,crossword puzzle|cryptography|enigma code|gay lead character|world war two
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,Paul Thomas Anderson,6.7,148.0,20000000.0,English,USA,R,61935,1960s|based on novel|ex boyfriend ex girlfriend relationship|southern california|voice over narration
116817,Rudderless (2014),Comedy|Drama,William H. Macy,7.5,105.0,5000000.0,English,USA,R,12672,demo tape|directed by cast member|grieving father|guitar|guitar player
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,Francis Lawrence,6.7,123.0,125000000.0,English,USA,PG-13,305008,based on young adult novel|manipulation|rebellion|symbol|uprising
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,Ridley Scott,6.1,150.0,140000000.0,English,UK,PG-13,128682,egypt|exodus|moses|pharaoh|plague
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,Ridley Scott,6.1,150.0,140000000.0,English,UK,PG-13,128694,egypt|exodus|moses|pharaoh|plague
116977,Dumb and Dumber To (2014),Comedy,Bobby Farrelly,5.7,109.0,35000000.0,English,USA,PG-13,97045,adoption|highway travel|road trip|sequel|stupidity
117176,The Theory of Everything (2014),Drama|Romance,James Marsh,7.7,123.0,15000000.0,English,UK,PG-13,265507,based on memoir|cambridge university|husband wife relationship|lou gehrig's disease|physicist
117466,In the Heart of the Sea (2015),Action|Adventure|Drama,Ron Howard,7.0,122.0,100000000.0,English,USA,PG-13,71782,emaciation|ship|starvation|vomiting|whale
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,Colin Trevorrow,7.0,124.0,150000000.0,English,USA,PG-13,418214,dinosaur|disaster film|experiment gone wrong|jurassic park|velociraptor
117590,Horrible Bosses 2 (2014),Comedy|Crime,Sean Anders,6.3,116.0,42000000.0,English,USA,R,114294,kidnapping|reference to franz beckenbauer|scene during end credits|second part|singing in a car
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,Eric Darnell,6.7,92.0,132000000.0,English,USA,PG,60230,little girl|park|spy|statue of liberty|television van
117881,Still Alice (2014),Drama,Richard Glatzer,7.5,101.0,5000000.0,English,USA,PG-13,86077,alzheimer's disease|bechdel test passed|linguistics professor|new york city|reference to angels in america the play
117887,Paddington (2014),Children|Comedy,Paul King,7.2,95.0,55000000.0,English,UK,PG,49207,bear|ear wax cleaning|fake newsreel|paddington station london|taxidermist
117895,Maze Runner: Scorch Trials (2015),Action|Thriller,Wes Ball,6.4,132.0,61000000.0,English,USA,PG-13,138246,desert|disease|escape|resistance|virus
118248,Dying of the Light (2014),Drama|Thriller,Paul Schrader,4.4,94.0,5000000.0,English,Bahamas,R,6964,cia|individualism|mental illness|religion|revenge
118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,Michael Cuesta,7.0,112.0,5000000.0,English,USA,R,32382,based on true story|cia|cocaine|journalist|smear campaign
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,Peter Jackson,7.5,164.0,250000000.0,English,New Zealand,PG-13,354228,army|elf|hobbit|middle earth|orc
118700,Selma (2014),Drama,Ava DuVernay,7.5,128.0,20000000.0,English,UK,PG-13,61114,civil rights|courage|protest|selma alabama|u.s. politics
118702,Unbroken (2014),Drama|War,Angelina Jolie Pitt,7.2,137.0,65000000.0,English,USA,PG-13,103589,emaciation|male nudity|plane crash|prisoner of war|torture
118702,Unbroken (2014),Drama|War,Angelina Jolie Pitt,7.2,137.0,65000000.0,English,USA,PG-13,103589,emaciation|male nudity|plane crash|prisoner of war|torture
118900,Wild (2014),Drama,Jean-Marc Vallée,7.1,115.0,15000000.0,English,USA,R,86664,female protagonist|grief|hiking|loss of mother|mother daughter relationship
118924,Top Five (2014),Comedy,Chris Rock,6.5,102.0,12000000.0,English,USA,R,21672,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk
118985,Big Eyes (2014),Drama,Tim Burton,7.0,106.0,10000000.0,English,USA,PG-13,55539,1950s|abusive husband|artist|painting|secret
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,Rob Marshall,6.0,125.0,50000000.0,English,USA,PG,101178,based on stage musical|cinderella|little red riding hood|singing|witch
119141,The Interview (2014),Action|Comedy,Evan Goldberg,6.6,112.0,44000000.0,English,USA,R,247020,assassination attempt|communist dictatorship|dictator|exploding helicopter|finger bitten off
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,Shawn Levy,6.2,98.0,127000000.0,English,USA,PG,67223,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet
119655,Seventh Son (2014),Adventure|Children|Fantasy,Sergey Bodrov,5.5,102.0,95000000.0,English,USA,PG-13,54501,apprentice|demon|exorcism|master apprentice relationship|witch
120466,Chappie (2015),Action|Thriller,Neill Blomkamp,6.9,120.0,49000000.0,English,USA,R,172965,artificial intelligence|consciousness|future|mind uploading|robot
120635,Taken 3 (2015),Action|Crime|Thriller,Olivier Megaton,6.0,115.0,48000000.0,English,France,PG-13,133436,betrayal|death|final showdown|murder|on the run
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,Michael Mann,5.4,133.0,70000000.0,English,USA,R,38983,chinese|computer|cybercrime|hacker|one word title
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,Alan Taylor,6.6,126.0,155000000.0,English,USA,PG-13,188457,alternate timeline|cyborg|future|robot|time machine
121231,It Follows (2014),Horror,David Robert Mitchell,6.9,100.0,2000000.0,English,USA,R,112899,ambiguous ending|being followed|sex scene|supernatural|supernatural being
122490,Wicked Blood (2014),Action|Drama|Thriller,Mark Young,5.4,92.0,3500000.0,English,USA,Not Rated,1928,chess|drugs|love|meth|pawn
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,George Miller,8.1,120.0,150000000.0,English,Australia,R,552503,australia|desert|escape|on the run|post apocalypse
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,Leigh Whannell,6.1,97.0,10000000.0,English,Canada,PG-13,54190,demon|possession|psychic|supernatural|teenager
122888,Ben-hur (2016),(no genres listed),Timur Bekmambetov,6.1,141.0,100000000.0,English,USA,PG-13,62,chariot race|epic|false accusation|jerusalem|slave
122888,Ben-hur (2016),(no genres listed),Timur Bekmambetov,6.0,141.0,100000000.0,English,USA,PG-13,67,chariot race|epic|false accusation|jerusalem|slave
122890,Warcraft (2016),Action|Adventure|Fantasy,Duncan Jones,7.3,123.0,160000000.0,English,USA,PG-13,111609,based on video game|fictional language|fictional war|orc|sword and sorcery
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,Joss Whedon,7.5,141.0,250000000.0,English,USA,PG-13,462669,artificial intelligence|based on comic book|captain america|marvel cinematic universe|superhero
122900,Ant-Man (2015),Action|Adventure|Sci-Fi,Peyton Reed,7.4,117.0,130000000.0,English,USA,PG-13,313866,ant|chinatown san francisco|heist|sabotage|vault
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,Josh Trank,4.3,100.0,120000000.0,English,USA,PG-13,110486,box office flop|critically bashed|portal|teleportation|troubled production
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,Josh Trank,4.3,100.0,120000000.0,English,USA,PG-13,110486,box office flop|critically bashed|portal|teleportation|troubled production
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,Tim Miller,8.1,108.0,58000000.0,English,USA,R,479047,based on comic book|breaking the fourth wall|mercenary|mutant|self healing
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,Anthony Russo,8.2,147.0,250000000.0,English,USA,PG-13,272670,based on comic book|knife|marvel cinematic universe|returning character killed off|superhero
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,Bryan Singer,7.3,144.0,178000000.0,English,USA,PG-13,148379,mutant|superhero|superhero team|x men|year 1983
122932,Elsa & Fred (2014),Children|Comedy|Romance,Michael Radford,6.5,97.0,10000000.0,English,USA,PG-13,2041,apartment|death of protagonist|follow that car|la dolce vita|love
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,Uwe Boll,3.3,86.0,3500000.0,English,Canada,R,1285,castle|dragon|kidnapping|satire|sword and sorcery
124859,The Gambler (2014),Crime|Drama|Thriller,Rupert Wyatt,6.0,111.0,25000000.0,English,USA,R,48559,dog|gambler|gambling|gangster|professor
124859,The Gambler (2014),Crime|Drama|Thriller,Rupert Wyatt,6.0,111.0,25000000.0,English,USA,R,48562,dog|gambler|gambling|gangster|professor
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,David Koepp,5.5,107.0,60000000.0,English,UK,R,47320,art dealer|fake painting|macguffin|moustache|stolen painting
125916,Fifty Shades of Grey (2015),Drama|Romance,Sam Taylor-Johnson,4.1,129.0,40000000.0,English,USA,R,220020,female frontal nudity|female nudity|perversion|sex scene|spanking
126420,American Heist (2015),Action,Sarik Andreasyan,5.2,94.0,10000000.0,English,Canada,R,12372,bank|critically bashed|heist|mechanic|prison
126548,The DUFF (2015),Comedy,Ari Sandel,6.5,101.0,8500000.0,English,USA,PG-13,51326,cartoon on tv|generation y|high school|overalls|strong female character
127096,Project Almanac (2015),Sci-Fi|Thriller,Dean Israelite,6.4,106.0,12000000.0,English,USA,PG-13,57349,found footage|teenager|time machine|time travel|video footage
127108,Brooklyn (2015),Drama|Romance,John Crowley,7.5,111.0,11000000.0,English,UK,PG-13,73249,1950s|immigrant|irish|irish accent|torn between two worlds
127132,Zipper (2015),Drama|Thriller,Mora Stephens,5.7,103.0,4500000.0,English,USA,R,4091,escort|f word|no opening credits|one word title|prosecutor
127198,Dope (2015),Comedy|Drama,Rick Famuyiwa,7.3,103.0,7000000.0,English,USA,R,56605,african american|geek|hip hop|party|tomboy
128360,The Hateful Eight (2015),Western,Quentin Tarantino,7.9,187.0,44000000.0,English,USA,R,272839,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch
128488,Wild Card (2015),Action|Crime|Drama|Thriller,Simon West,5.6,92.0,30000000.0,English,USA,R,36487,bodyguard|criminal|gambling|mob boss|thug
128512,Paper Towns (2015),Drama|Mystery|Romance,Jake Schreier,6.4,109.0,12000000.0,English,USA,PG-13,63390,based on novel|female neighbor|friendship|travel|trip
128592,The Boy Next Door (2015),Mystery|Thriller,Rob Cohen,4.6,91.0,4000000.0,English,USA,R,27198,adultery|argument|older woman younger man relationship|oral sex|sex scene
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,Steve Pink,5.1,99.0,14000000.0,English,USA,R,28159,acid trip|gameshow|hot tub|time lord|time machine
129354,Focus (2015),Comedy|Crime|Drama|Romance,Glenn Ficarra,6.6,105.0,50100000.0,English,USA,R,149337,con artist|con man|deception|rivalry|seduction
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,John Madden,6.6,122.0,10000000.0,English,UK,PG,22369,sequel
129659,"McFarland, USA (2015)",Drama,Niki Caro,7.4,129.0,17000000.0,English,USA,PG,23480,coach|high school|place name in title|school|student
129737,Unfinished Business (2015),Comedy,Ken Scott,5.4,91.0,35000000.0,English,USA,R,23072,business trip|company|glory hole|male frontal nudity|male nudity
129937,Run All Night (2015),Action|Crime|Drama|Thriller,Jaume Collet-Serra,6.6,114.0,50000000.0,English,USA,R,76010,death|drug dealer|limousine|limousine driver|one night
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,Kenneth Branagh,7.0,105.0,95000000.0,English,USA,PG,103737,dress|duke|fairy godmother|fairy tale|pumpkin
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,Kenneth Branagh,7.0,105.0,95000000.0,English,USA,PG,103749,dress|duke|fairy godmother|fairy tale|pumpkin
130450,Pan (2015),Adventure|Children|Fantasy,Joe Wright,5.8,111.0,150000000.0,English,USA,PG,39956,1940s|child hero|fantasy world|orphan|reference to peter pan
130450,Pan (2015),Adventure|Children|Fantasy,Joe Wright,5.8,111.0,150000000.0,English,USA,PG,39956,1940s|child hero|fantasy world|orphan|reference to peter pan
130450,Pan (2015),Adventure|Children|Fantasy,Joe Wright,5.8,111.0,150000000.0,English,USA,PG,39975,1940s|child hero|fantasy world|orphan|reference to peter pan
130452,While We're Young (2014),Comedy|Drama,Noah Baumbach,6.3,97.0,10000000.0,English,USA,R,30325,documentary filmmaker|documentary filmmaking|father in law|generation z|hipster
130490,Insurgent (2015),Action|Sci-Fi|Thriller,Robert Schwentke,6.3,119.0,110000000.0,English,USA,PG-13,154621,action heroine|falling from height|mind control|trainhopping|truth serum
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Tim Johnson,6.7,94.0,135000000.0,English,USA,PG,70121,alien friendship|alien invasion|australia|flying car|mother daughter relationship
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Tim Johnson,6.7,94.0,135000000.0,English,USA,PG,70133,alien friendship|alien invasion|australia|flying car|mother daughter relationship
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Tim Johnson,6.7,94.0,135000000.0,English,USA,PG,70136,alien friendship|alien invasion|australia|flying car|mother daughter relationship
130576,Midnight Special (2015),Drama|Sci-Fi,Jeff Nichols,6.7,112.0,18000000.0,English,Greece,PG-13,31359,cult|father son relationship|gas station|on the run|supernatural ability
130578,"Gunman, The (2015)",Action|Thriller,Pierre Morel,5.8,115.0,40000000.0,English,USA,R,28429,assassination|blood vomiting|death|hit squad|mercenary
130634,Furious 7 (2015),Action|Crime|Thriller,James Wan,7.2,140.0,190000000.0,English,USA,PG-13,278232,car falling off a cliff|hospital|revenge|star died before release|terrorist
131013,Get Hard (2015),Comedy|Crime,Etan Cohen,6.0,107.0,40000000.0,English,USA,R,85629,camera focus on female butt|gay bar|millionaire|singing in a car|two word title
131796,Woman in Gold (2015),Drama,Simon Curtis,7.3,109.0,11000000.0,English,UK,PG-13,33856,art|jewish|justice|nazi|theft
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,Brad Bird,6.5,130.0,190000000.0,English,USA,PG,128306,boy genius|futuristic city|inventor|teenage girl|time travel
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,Andy Fickman,4.4,94.0,30000000.0,English,USA,PG,23473,character name in title|no opening credits|sequel|wilhelm scream
132424,The Longest Ride (2015),Drama|Romance,George Tillman Jr.,7.1,128.0,34000000.0,English,USA,PG-13,50041,1940s|art collector|bull riding|north carolina|student
132496,Danny Collins (2015),Comedy|Drama,Dan Fogelman,7.1,106.0,10000000.0,English,USA,R,20810,entertainer|inspiration|lost opportunity|pregnant mother|rock star
132796,San Andreas (2015),Action|Drama|Thriller,Brad Peyton,6.1,114.0,110000000.0,English,USA,PG-13,147497,disaster movie|earthquake|journey|natural disaster|san andreas fault
133419,Pitch Perfect 2 (2015),Comedy,Elizabeth Banks,6.5,115.0,29000000.0,English,USA,PG-13,97697,2010s|a cappella|box office hit|second part|sequel
133782,Maggie (2015),Drama|Horror|Thriller,Henry Hobson,5.6,95.0,8500000.0,English,USA,PG-13,30219,father daughter relationship|playing against type|post apocalypse|protective father|zombie apocalypse
